微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OnGNQqE5p,"转发理由:#微博辟谣#贺兰公安再查处一起网络谣言案件！  
原始用户: 贺兰发布
转发内容: 【贺兰公安再查处一起网络谣言案件！】为有效净化网络空间环境，依法严厉打击网络谣言，积极构建健康文明的网络空间环境。贺兰县公安局深入推进打击整治网络谣言专项行动，进一步强化网上巡查力度，及时发现和整治各类编造、传播、散布谣言等违法犯罪线索。近日，贺兰县公安局再查处一起网络谣言案件。2024年6月，贺兰县公安局网安大队民警在工作中发现，贺兰网民李某为引流牟利，利用社会热点事件，在短视频平台发布涉杭州某知名企业虚假信息，虚构该企业负责人将进军预制菜行业，欲从中获取巨额利润，并对该负责人进行负面评价，博取网友关注，造成不良影响。网安大队迅速会同德胜派出所将违法嫌疑人抓获。经查，李某从其他网络平台获知关于该企业的片面信息，看到关注人数较多，便妄自猜测、虚构事实录制短视频进行发表，造成不良社会影响。经询问，李某对其违法事实供认不讳。贺兰县公安局依据《中华人民共和国治安管理处罚法》第二十五条第一款之规定，对李某作出行政拘留5日的处罚决定。网警提醒：网络不是法外之地不信谣、不传谣、不造谣不做不实信息的“二传手”共建文明有序的网络空间 原图 ",,无,https://wx1.sinaimg.cn/large/006AQdUqly1hrotrgyx00j30lr0f1aep.jpg,False,无,无,2024-07-15 18:01,微博网页版,2,0,0
OnGKftH18,"转发理由:#微博辟谣# 深圳海边鱼群争相飞出水面？最新回应：事发地不在深圳  
原始用户: 深圳晚报
转发内容: #深圳海边鱼群飞出水面系谣言#【深圳海边鱼群争相飞出水面？最新回应：事发地不在深圳】近日，广东深圳。网传深圳海边鱼群争相飞出水面，当地居民纷纷拿盆子去捞鱼。对此，该视频发布者在评论区回复网友，事发地不在深圳，而在惠州三门岛。@深圳晚报 #深圳[地点]# 深圳晚报的微博视频  ",,无,无,False,无,无,2024-07-15 17:52,微博网页版,3,1,0
OnGFyir1z,"转发理由:#微博辟谣# 阿勒泰地区通报六起网上违法违规行为典型案例  
原始用户: 新疆网络举报
转发内容: 发布了头条文章：《阿勒泰地区通报六起网上违法违规行为典型案例》 #丝路捉谣记# #联合辟谣# #微博辟谣#  阿勒泰地区通报六起网上违法违规行为典型案例  ",,无,无,False,无,无,2024-07-15 17:40,微博网页版,2,0,0
OnGCTEIug,"转发理由:#微博辟谣# “您的医疗补贴已到账”？收到这条假信息要警惕  
原始用户: 大众网济南
转发内容: 【“您的医疗补贴已到账”?@济南人：收到这条假信息要警惕】近期，有不法分子利用“医疗保险”、“医疗补贴”等字样发送诈骗短信，收到此类的短信你如果点击了，可能中了骗子的圈套!济南互联网联合辟谣平台提醒广大网民提高防范意识，不要点击陌生链接，不要将身份证号、社会保障卡号码、银行卡及密码等重要个人信息告知他人，更不要向其转账，谨防受骗上当。常见的诈骗短信主要有以下几类：1.【医疗保险】您的XX账户医疗保障已到账!今日不验证自动作废，戳表单tq2.cn/XXX确认!敬请谅解退回T。2.【医疗保险】您的医保个人账户信息已送达，请点击链接确认。3.【医疗保险】您的XX账户医疗保障已到达!不验证自动作废，点击vo4.XXX确认。4.【XX保险】您的好友X某某于X月X日送您一份68000元重疾医疗保障金，戳h7L.cn/XXX,免费领取，取关回N。5.【医疗保险】再次通知，您的XX账户重疾保障已到达！不验证自动作废，点击y1i.cnXXX确认。6.【省综合服务办】您的医保卡已停，请于X月X日在www.ycgev.XXX更新完善。济南互联网联合辟谣平台 原图 ",,无,https://wx4.sinaimg.cn/large/005uZMuDly1hrou2ch63rj30kt0nkjt2.jpg,False,无,无,2024-07-15 17:34,微博网页版,2,2,0
OnGA2qrtQ,"转发理由:#微博辟谣# 张某某为博取流量发布不实短视频被诸城公安查处  
原始用户: 诸城公安
转发内容: 【以案释法】依法打击网络谣言  全力净化网络环境  原图 ",,无,https://wx3.sinaimg.cn/large/9056280dly1hroso1oif1j20dc1mkdls.jpg,False,无,无,2024-07-15 17:27,微博网页版,1,0,0
OnGwy6lIv,"转发理由:#微博辟谣#【#今日辟谣#（2024年7月15日）】  
原始用户: 中国互联网联合辟谣平台
转发内容: #联合辟谣##微博辟谣#【#今日辟谣#（2024年7月15日）】洪峰过境，重庆洪崖洞被淹？今日入伏，未来40天要过得“讲究”！中央网信办启动“清朗·2024年暑期未成年人网络环境整治”专项行动详戳↓↓↓@中央网信办举报中心  今日辟谣（2024年7月15日）  ",,无,无,False,无,无,2024-07-15 17:18,微博网页版,1,0,0
OnGshioqz,"转发理由:#微博辟谣# 官方辟谣武汉一村庄涨水决堤：系村内积水内涝未决堤 正处置  
原始用户: 新京报我们视频
转发内容: 【#官方辟谣武汉一村庄涨水决堤#：系村内积水内涝未决堤 正处置】7月15日，网传武汉黄陂区黄花涝村出现堤坝决堤。记者从盘龙城经开区管委会获悉，系降雨量较大致黄花涝村出现积水，未出现决堤情况，网传视频系拍摄角度问题致部分网友误解。记者从黄陂区应急局获悉，暂无人员伤亡报告，相关部门已到场处置。（记者：赵露 运营：李卿 制作：张笑然） http://t.cn/A6QFBtNI ",,无,无,False,无,无,2024-07-15 17:08,微博网页版,4,0,0
OnGniprbH,"转发理由:#微博辟谣# 网传稻城亚丁景区关闭了？谣言！  
原始用户: 康巴传媒
转发内容: 网传稻城亚丁景区关闭了？？？我们来辟谣啦！！#辟谣# #稻城亚丁##川西美景# #稻城亚丁旅游攻略# #香格里拉之魂# 康巴传媒的微博视频  ",,无,无,False,无,无,2024-07-15 16:55,微博网页版,2,1,0
OnGjDh2Y5,"转发理由:#微博辟谣##山东辟谣# 山东互联网联合辟谣平台2024年6月辟谣榜发布  
原始用户: 山东辟谣
转发内容: #山东辟谣##微博辟谣# 【山东互联网联合辟谣平台2024年6月辟谣榜发布】青岛即墨楼房倾斜倒塌？济南驾校教练性侵女学员长达9分钟？泰安新泰市鱼群跃出水面是地震前兆？ 注意！这些传言都是假的！2024年6月份涉鲁谣言真相在此，速看辟谣榜↓↓@微博辟谣  原图 ",,无,https://wx4.sinaimg.cn/large/007WJhvsly1hroso5r415j30kkcmz4qs.jpg,False,无,无,2024-07-15 16:46,微博网页版,7,2,0
OnG79rMhW,"转发理由:#微博辟谣##山东辟谣#【淄博医保局辟谣】  
原始用户: 山东辟谣
转发内容: #微博辟谣##山东辟谣#【淄博医保局辟谣】近期，淄博市医保局接到多起市民反馈，称收到以“城乡医疗保险”等名义发送的推销保险产品的短信和电话，误导市民购买保险产品。淄博市医保局郑重声明：除由该局指导的淄博“齐惠保”普惠型商业补充医疗保险外，该局从未委托任何机构或个人以任何形式向市民推销商业保险产品。@山东辟谣 @中国互联网联合辟谣平台 原图 ",,无,https://wx2.sinaimg.cn/large/007WJhvsly1hroq8vzj22j30j62dhdsz.jpg,False,无,无,2024-07-15 16:15,微博网页版,2,1,0
OnFN0e6oL,"转发理由:#微博辟谣# 万盛三元桥农贸市场摊贩疑是在猪肉上涂抹硼砂？网传信息系谣言  
原始用户: 重庆市场监管
转发内容: #市场监管动态##重庆城市服务台#【万盛三元桥农贸市场摊贩疑是在猪肉上涂抹硼砂？官方通报】近日，有网民称“这两天早上去万盛三元桥农贸市场，看到肉贩边放着矿泉水瓶子里装有白色粉末，经过我打听疑是硼砂”。经万盛经开区市场监管部门核实，网传信息系谣言。一起来看详情→ 万盛三元桥农贸市场摊贩疑是在猪肉上涂抹硼砂？官方通报  原图 ",,无,https://wx3.sinaimg.cn/large/ba16ec07ly1hrokbclwcjj20bi09zdkc.jpg,False,无,无,2024-07-15 15:26,微博网页版,2,1,0
OnFDp80F5,"转发理由:#微博辟谣# 假的！官方辟谣女子青岛街头打外卖员耳光  
原始用户: 青岛新闻网
转发内容: 【假的！#官方辟谣女子青岛街头打外卖员耳光#】近日，有多个媒体账号和网民在网络上发布视频，内容显示一名女子打了外卖员一个耳光，外卖员随即还手，标注此事发生在青岛。经青岛新闻网记者调查核实，此事并非发生在山东青岛。记者联系上了该事件完整视频的发布者。该网友表示，视频中的事件发生地点为天津市某连锁饮品店的门口，并非发生在山东省青岛市。而且在视频的标题文案和网友评论中，也提到“明明发生在天津，结果变成山东青岛”“跟青岛有嘛关系”。记者将原始视频画面中的街道背景与天津某地街景进行比对，发现该视频的拍摄场景与当地的街景高度相似，基本可以确认该事件发生地是天津某地。在百度地图搜索天津市事发地点某连锁饮品店，视频中的场景和当地地图街景高度相似。最上方图为网友爆料事件视频截图，下面2张图片为百度地图街景图。（图三）记者也联系了青岛公安。青岛公安表示，没有接到过相关报警，此事不是发生在青岛。互联网不是法外之地，广大网民应做到科学上网，不造谣、不信谣、不传谣，做理性文明的网民，共同维护我们的清朗网络空间。@中国互联网联合辟谣平台 @微博辟谣 @山东辟谣 http://t.cn/R2WxY6Q [组图共3张] 原图 ",,无,"https://ww2.sinaimg.cn/large/6968b989ly1hroowe8pplj207u0hbwfi.jpg,https://ww2.sinaimg.cn/large/6968b989ly1hroowegrtuj20j809uwfh.jpg,https://ww1.sinaimg.cn/large/6968b989ly1hrooweqaytj20cb0irgn9.jpg",False,无,无,2024-07-15 15:02,微博网页版,2,3,1
OnFxtdApb,"转发理由:#微博辟谣# 发布虚假“网约车罢工”信息 一男子被处罚  
原始用户: 青海法治报
转发内容: 【发布虚假“网约车罢工”信息 一男子被处罚】近日，一男子在某短视频平台发布“网约车罢工”的虚假视频信息，被罚款300元。7月5日，接西宁市城中区某网民举报，称有人在某短视频平台发布“网约车罢工”的视频信息引发网民关注。经公安机关核实，童某某为吸引网民关注，发布虚假信息。城中公安分局根据《中华人民共和国治安管理处罚法》第25条第1款规定，依法对童某某作出罚款300元的行政处罚。城中公安郑重提醒：增强防范意识及信息甄别能力，不造谣、不传谣、不信谣，自觉遵守和维护网络安全法律法规，共同营造和谐清朗网络空间。（青海法治报·法眼记者 陈文雯） 原图 ",,无,https://wx2.sinaimg.cn/large/005Ei3AQly1hrojy2dh77j30p00anjuv.jpg,False,无,无,2024-07-15 14:48,微博网页版,1,1,0
OnFhet05Z,"转发理由:#微博辟谣# 编造散布网络谣言法律不容！巨野公安通报两起典型案例  
原始用户: 巨野网警
转发内容: 发布了头条文章：《【典型案例】编造散布网络谣言法律不容！巨野公安通报两起典型案例》  【典型案例】编造散布网络谣言法律不容！巨野公安通报两起典型案例  ",,无,无,False,无,无,2024-07-15 14:08,微博网页版,1,1,0
OnF4F8Dqb,"转发理由:#微博辟谣# 网络绝非“法外之地” 男子虚构事实发布不实言论被处罚  
原始用户: 内蒙古互联网举报中心
转发内容: 【网络绝非“法外之地” 男子虚构事实发布不实言论被处罚】自夏季治安打击整治专项行动启动以来，托克托县公安局警支大队深入推进专项打击整治行动，开展打击网络谣言和整治负面网络舆情百日专项会战，实施7*24小时不间断的网络巡查，守护网络安全，不断强化“净网2024”行动，严厉打击网络谣言等违法犯罪活动，保障网络环境和谐清朗。#联合辟谣# #微博辟谣#  http://t.cn/A6QF5tAC ",,无,无,False,无,无,2024-07-15 13:37,微博网页版,1,1,0
OnEPKxRHi,"转发理由:#微博辟谣# 大祥区委网信办与大祥公安分局联动执法查处一起散布涉消防火灾网络谣言案  
原始用户: 大祥公安
转发内容: 【大祥区委网信办与大祥公安分局联动执法查处一起散布涉消防火灾网络谣言案】近期，大祥区委网信办在网络巡查过程中发现网友李某为博取流量，增加关注度，在某短视频平台上转发他人视频（视频为某地消防车出警片段），并配文：“哦得了，昨天大祥光明园发生一起重大火灾，一死五伤，消防人员忙不完”的不实言论。经核实，该网友发布为虚假信息，辖区内并没有发生火灾。其行为对网络环境造成了不良影响。掌握相关情况后，大祥区委网信办与区公安分局依法传唤李某接受调查。经询问，李某如实供述了自己的不当行为，并认识到了自己的错误。区委网信办与区公安分局依法对李某予以训诫，责令其立即删除虚假视频并对其开展了普法教育。大祥区委网信办、大祥公安分局温馨提醒：网上信息千万条，文明上网第一条，网络谣言危害严重，广大群众深恶痛绝，抵制网络谣言，人人有责。#打击网络谣言# 原图 ",,无,https://wx4.sinaimg.cn/large/006fXNxZgy1hrog0tjf5sj30u00kv7iw.jpg,False,无,无,2024-07-15 13:00,微博网页版,1,0,0
